UserId,ProductId,Product Name,Summary,Text
A3CCH9DKMINNSK,B00004RAMY,Pest Control,Worked on my first try!,"First I want to thank ABK and Geoffrey for their excellent advice.  I am also near the St. Louis area and my back yard had been DESTROYED over a period of 3 months.<br /><br />I finally got this trap in the mail, followed your advice of putting it on top of the earth over a straight run, and caught him the first night!<br /><br />I thought it was the only one until 10 days later another run showed up so I have just placed the trap over it.  Wish me luck.<br /><br />Thanks again and if you follow ABK and Geoffrey's advice below, you'll get that varmint!"
A12DBNZP5IAJHD,B00004RAMY,Pest Control,Bought 4,"As others stated, if used correctly in a good location, you will get more moles with this than any other trap I have seen.  It is tough and effective.  Be very careful setting it, the spring is very strong.  Also, after setting, I like to sit a coffee can over the top of it so dogs and cats do not mess with it.  After you figure out how to use it, it is very effective.  The pros use this trap for a couple reasons:<br />1) Effectiveness<br />2) Cost of trap<br />3) Durability<br /><br />We trap all kinds of animals using a variety of traps and this mole trap is one of my favorites."
A24GR1MZXO4MOM,B00004RAMY,Pest Control,Great Mole Trap,A very well built mole trap that works great when set correctly.  The safety latch is a nice feature that prevents accidental tripping while setting the trap. I don't follow the box instructions but rather set the traps on the surface.  This works well with a lot less effort than trying to bury them.  I've found that a person needs to be very patient.  The mole may not use the tunnel for several days.  In fact I've caught some after five or six days.  Picking the best tunnel is the hardest part of trapping moles so spent your time there rather than moving traps around every two days.
AEQ2FUEQEQVTI,B00004RAMY,Pest Control,defective device,"no instructions provided. Trap would not open. when trying to set the trap, cut my finger. It appears that the device was not bent. not sure since no instructions"
A1ZA6Z8V6IBVLV,B00004RAMY,Pest Control,I feel strongly BOTH ways!,"Thanks to Mr. Klos and a lot of other people who have added to this forum, I am now the proud owner of 5 of these mole traps with no more moles to trap (for now).  Mr. Klos' method probably would work best if I had not spent the summer smashing down the mole runs. They just dug deeper tunnels. Common sense and a little exploration told me the Klos method would put the squeezers ABOVE the tunnel.  But, other reviews told that, once they figured out that the poor instructions on the package were for deeper tunnels, they were successful. All my tunnels were too deep to use the Klos method.<br /><br />So, I dug up each main run and cleaned out each end of the tunnel to find the common middle ground.  I built a hard mound in the center of the open space.  I loaded the trap and put the safety on.  I placed the trap directly on top of the mound, with the spring barely touching the mound.  It was good I kept the safety on until I buried the trap because a couple times I put it so far down the spring sprung.<br /><br />So, which way is best?  The method that puts the bottom of the trap at the bottom of the run. Don't smash the tunnels down; then, the trap can be placed on the top of the ground merely by inserting two slits in a main run.  I followed the seller's instructions and it worked for deeper runs. Next year, the runs will be trapped without being stomped down first.  Happy hunting."
AT6XA9G7QSDCZ,B00004RAMY,Pest Control,"If you have moles in your yard, buy this!","This is the ultimate mole trap.  So far I've caught two - put the trap in the ground and dead mole within 24 hours!<br /><br />Like others have said, don't follow the instructions.  Just find a well traveled tunnel, push it down, cut two slots in the ground with a shovel and insert the blades.  Make sure the opening on the blades straddle where the tunnel is.  Push the trap down until the trip lever touches the ground and you're all set.<br /><br />This thing is the best.  Don't bother with poisons, noise makers, etc...just get this."
A1TA30CWJR7TKV,B00004RAMY,Pest Control,Beginner's luck?,Caught a mole the first night.  Let's hope the remaining critters are as cooperative. Enough said.  I'll update this posting later.
A344OHHYUFZBTT,B00004RAMY,Pest Control,"took a while, but it worked","Took about 2 weeks, but finally nailed the little bugger this weekend.  I've used other traps and this one is much more substantial and has quite a fierce spring."
A2BA5RJ9GR727V,B00004RAMY,Pest Control,Great Trap,"Since buying this trap, I have had evidence of 3 moles, I set my trap 3 times and killed 3 moles!  In the past, poisons were only a temporary help.  This trap is a permanent fix for moles!  I set trap in accordance with Geoffrey's instructions.  Thanks Geoffrey.  I recommend this product."
A17BNS40QJ49N4,B00004RAMY,Pest Control,"It works...it really, really works.","After 2 years trying various sprays, beepers, fake worms and inferior traps to no avail, I've finally found an effective means of mole control. The first week I trapped two moles.  Hallejulah!  I believe this trap is what the professionals use.  It's a little tricky to set because the spring is so strong but the effort is worth it."
A3MSYR85650PWW,B00004RAMY,Pest Control,MOLEINATOR INSTA KILL....,WOW THIS PRODUCT WORKED IN UNDER AN HOUR. I FOLLOWED THE YOUTUBE VIDEO AND SET THE TRAP IN MY FRONT YARD AND BAMM...HAD ONE IN UNDER 1 HOUR.
A1G0ET192GSVRC,B00004RAMY,Pest Control,Kill the bugs in your yard first,"I had mole problems and I killed the bugs.  I had killed the whole yard to replant and don't know if there were less bugs in the first place, but I spread insecticide.  I don't have a mole problem now.  Coincidence?"
AEW9SLJXVMO4Z,B00004RAMY,Pest Control,Mole trP,It arrived on time with out any problems. The only problem is my sister (who purchased it) and her neighbor could not get it to work.
A261IF3EOLGSXF,B00004RAMY,Pest Control,Perfect product!,"Watched the previously mentioned videos and did some other research, then 4 hours later.... I had my mole. Worked perfect! Even though I bought 2, only needed one! I would have bought 5 to get rid of the mole that ruined our yard! I would give it 6 stars if it came with some grass seed to patch all the places the mole killed the grass!"
AJFNBSP07IZJG,B00004RAMY,Pest Control,It works,"Although I read lots of reviews and many said trapping those little pesky moles was the only way to get rid of them from your lawn, I was not totally convinced.  Ordered two of these traps and within 24 hours I had my first little varmint.  Second one shortly after.  Hitting a main run is a key, but darned if this trap doesn't do exactly what is says.  It works !!!!"
A2GO4HDN4MKHCG,B00004RAMY,Pest Control,Don't waste time with other products or methods,"This product will eliminate your mole problem.  If you place it on a path frequented by the varmits, it will KILL them.  I had tried everything from sprays to poisons to grub control, and nothing worked. Purchased this trap and the sucker was dead 2 days later.  Thanks for a real way to get rid of moles--scum of the earth critters!!!!!"
A1V1FVSTTFFYNI,B00004RAMY,Pest Control,Bye Bye Mole!,"First tried the sonic spikes and poison since that was what was available at the local Home Depot but after two weeks, the mole was still alive and I was frustrated. When the mole decided to move into my garden, it was the last straw. I got this trap along with the more expensive Wire Tek 1001. Set the Wire Tek out in hopes that I could just use one trap and return this one. But after a day, I hadn't caught it yet so I decided to deploy both. Moved the Wire Tek to a new location and put the Victor in it's place. I followed the instructions that came with it and within 12 hours, the Victor had a dead mole in its jaws. Easy to use, effective, and permanent solution for moles!"
A15N6S5GN8NHM7,B00004RAMY,Pest Control,Looking forward to using.,"I'm looking forward to using this trap on a illusive mole that I just can't kill. I haveuse repellants, poisoned peanuts and a spike trap by Sweeney that was worthless.....so I put my trust into the reviews here and to the youtube videos on this trap......I'll post an updated review soon."
AT82MF5QC8QZP,B00004RAMY,Pest Control,Mole traps,"Very hard to set for people who are weaker, takes a lot of strength and control. Been set now for a while and nothing caught in it."
A1VJTGZ4BDUYSG,B00004RAMY,Pest Control,Broke before it saw first use,"Strong trap, but perhaps too strong. The spring bar bent under the spring's weight very early. Afterwards it was impossible to set and would snap before it was even set in the ground. Eventually the jaw cracked in half at the top.<br />Going to need to try something else."
A1NF8NRXFIBYW0,B00004RAMY,Pest Control,not useful in CA,"I tried using this product for about a year with no success. I'm sure this works great in loamy lawns but I have plants, not grass, and live in suburban California, which means lots of clay! It is extremely difficult to find mole runs except in winter when the rain softens the clay. For my particular situation, i've found the Cinch mole traps to be extremely effective - they worked in a week. I did modify my method to try to match what other reviewers and youtube videos show, but if you don't have a nice soft lawn, there are better tools to catch moles with."
A24Z9RGI69H8UC,B00004RAMY,Pest Control,Victor 0631 Mole Trap,"Worked exactly as described.  Unit is well built and inexpensive.  I had to wait a week for a mole to return to the run I had it installed in, but when he did return...he didn't leave..!  It was helpful to watch some YouTube videos on how to best install and use the trap."
A2VCK1D6HKJT45,B00004RAMY,Pest Control,It works,"Had the harpoon the mole ran past them did not work, I placed this trap in the tunnel in the evening and next morning got the darn mole. It just works."
A1WSA0EQF8WCEO,B00004RAMY,Pest Control,Even a Caveman could do it...,"I am a newer homeowner - last 6 months or so and I noticed some dirt spots in the back yard from the previous owner. Not too sure/concerned about it I just let it be and was going to take measures in the fall to fill in the spots.<br /><br />Early spring rolls around and I have moles. I sprayed the yard with the oil stuff... didn't help, grub/worm stuff - either didn't work or i'm not patient enouh.<br /><br />I read the reviews and ended up buying 2 of these. I put them on what I thought were active trails/tunnels and after a day had no movement so I moved them again.<br /><br />Next day - BOOM! Got on and it pinched it's back, so it was still living to I relocated it to a field a few miles away. Put the trap in the SAME spot and next day BOOM! go another one - this one not so lucky...<br /><br />They work great - make sure just like the reviews state to cut two slits to fix the ""claws"" and to step down the ground even - remove the safety and you are good to go."
A3S7WFS2S3AL6Q,B00004RAMY,Pest Control,Set it the way others say and it works great.,"I've never had to deal with moles before but this trap works great. I agree with other posters that trapping them is the best option; in the end you have a dead mole to prove that you got it unlike poisons which just leave you wondering if you got it or not. I set up the trap like the guy on the most helpful review said. Didn't even try it the way the box said because those directions are not clear at all. We pushed the ground down with our feet over the trap area. It did trip about a minute after we set it which was a false alarm so we reset it. A few days later we saw that the ground around the trap had been pushed up, so the mole went over it but it didn't trip the trap. I was going to push it down further but I never got around to it. About a week after that I saw that it had tripped and though it was another false alarm but when I pulled it out there was a mole in its jaws.  I would say that you might have to tinker with it a few times to get the sensitivity right but if the mole travels through the tunnel regularly it will get it. The jaws are extreamly powerful and it's pretty hard for them to miss unlike the traps that have a single spike.  Overall I'm very happy with it. When I first saw we had a mole I figured it would be almost impossible to get it, but bought this trap due to the good reviews. I'm pleasantly surprised with this trap and will use it again if any more mole tunnels appear."
A1B3NVO946I99F,B00004RAMY,Pest Control,Caught the mole within 12 hours!,"I don't have lawn so I thought I could live with moles peacefully, as long as they don't destroy my landscaping. After two years those moles start popping up anywhere they want and dirt piles here and there. They are out of control. I have tried many baits and that ultra-sound thing, none of them work! I can't live with the moles anymore because my landscaping is being turned up-side down by them.<br /><br />I first bought one trap, after two weeks nothing happened. Then I bought another three. With all of these, I can make a trap field. I planted them last evening and this morning I went to check. Wahoo! One trap was triggered! I haven't looked at that it caught, but I am so sure there is a mole caught. I am so happy to write this review right after I saw the triggered trap.<br /><br />I think the most important thing is that, since mole is hard to track, you should use several traps together. Also on YouTube, there is a very nice video shows you how to set this trap up - build a dirt bridge, use some fresh tree leaves, etc. Carefully designing the trap field that was also contribute to the success.<br /><br />>>> I went to dig the mole out, this is my first experience on how a mole look like. It is very....YUCK!"
A3RKI6AF0MIQ4S,B00004RAMY,Pest Control,Great Product,Bought 3 of these mole traps after a lot a research and reviews from others about this product.  Follow the suggestions of other users and caught a mole within an hour of setting the trap.  Have had the traps for about one month now and have caught 11 moles.  I can't believe the product works so well.  Would suggest you give them a try if you have a mole problem like I do.
A1EWA20QXZP361,B00004RAMY,Pest Control,Mole killer worked for me,This killed a mole I had so it was worth the price. I reviwed the instructions and have not had any more evidence of damage.
A32FHCHGRP61BC,B00004RAMY,Pest Control,Happy hunter in DFW,"Wow, this works great. Follow these directions and you will get these guys. Pegged three in two weeks. Have my yard back. Make sure you tap down the mole runs so you know where they are active. Thanks!"
A36N94WFDFZMCW,B00004RAMY,Pest Control,Caught my first mole yesterday,"The trap caught him on the arm. He was still alive flopping around on the ground when I got home, so I beat him in the head countless times with a trowel. I imagine it looked like that scene from A Christmas Story when Ralphie beats up the neighborhood bully.<br /><br />I still have quite a few more to catch though. I have 5 of these traps I got from Home Depot for $9.99 all set out in my yard right now. Mole hunting is like a deadly game of chess."
A39RSTV7OHQCLL,B00004RAMY,Pest Control,It worked!,"After years of mole problems I finally bought this trap.  After trying several different tunnels, I finally found the correct one.  I caught the mole, but I did feel kinda bad.  I gave him a proper funeral, and said a few words. Don't try poisons or other crazy solutions.  Buy this trap and take the war to the moles."
A2YC7HQO7DF4LI,B00004RAMY,Pest Control,"Finally, a trap that works","As many other reviewers have suggested, the best way to use this trap is NOT to bury it, just simply tamp the ground over the tunnel and make 2 slots for the jaws of the trap. It never misses, when it trips, you have one less critter ruining your lawn!"
A29KWIGRTONSU9,B00004RAMY,Pest Control,It works,"The only thing that matters is that this trap got a mole the first night I had it set up; that makes me happy. It is mostly made from cast iron so I expect a long life from it. I had to bend the sear for proper engagement, but that will not detract from my 5 star rating because it worked."
AAVLPUGY9SS5O,B00004RAMY,Pest Control,Best Mole trap I ever used,"I have a big place I caught 40 mole one year. I used every trap I know of. These are the best I ever used. The spring or strong. They are a little hard to set but that what it takes to hold moles. Mole are hard to kill with some traps. No traps work well in tree roots. This Victor 0631 is the one to use. The easy set model might work? I used the Nash, Trapline, victor stab type, This victor 0631 is one I would recommend."
AV9ZW1L67XYP,B00004RAMY,Pest Control,Here moley moley!!!,"I have tried to get rid of these buggers for over a year now. I have tried everything from chewing gum, insecticide for the grubs, flooding them with a garden hose ( I ran the hose down a main tunner for 8 hours before the water appeared out of another hole 20 feet away), mole poison, looked into a cosstly mole servicewithout any guarantees, and even considered a little gasoline at one time!<br /><br />The Mole Trap arrived yesterday April 19th 2012. I read the reviews and using the instructions from the reviewer (Thanks G Klos), I set the trap following the reviewers instruction and warned all of the family to be aware of the trap and to keep away from it. Shortly after 6 pm today Aprill 20th I found the trap sprung and there in the jaws was the critter that has wreaked havok on what was once a flat smooth front yard.<br /><br />Tomorrow I move to the back yard.<br /><br />This trap is incredible."
A30YNDYFSCTN3O,B00004RAMY,Pest Control,Works as promised,"I have had the trap in my fescue lawn for about 2 weeks.  I have moved it twice now.  The first location did not get anything but the second one caught my first mole after being set for 3 days.  I definitely recommend this style over the kind with the spikes that sit up above the ground.  The name is a little deceiving as the trap is not completely out of sight but it's fairly low profile and the part that could do the most damage to little hands and feet is already underground when it is set, so I feel that the kids are in very little danger playing in the yard nearby.<br /><br />The toughest part is identifying active runs.  The thicker the grass, the harder it is to identify where the runs are.<br /><br />The hunt continues..."
A271D4IN0BJ4ZU,B00004RAMY,Pest Control,I caught a mole with it.,"Took a few days, but the mole finally got caught. The trap is fairly easy to set up. I think some of it is luck if the mole heads into the trap. But it did work for me, check out the pic of the catch for proof. I didnt want to kill the little guy, but he was really tearing up the lawn and he wasn't moving out.<br /><br />Probably the major con with this trap is it does take a lot of strength to open. If it was a little easier to open, I probably have given it 5 stars."
A10BDP3TXBVB1X,B00004RAMY,Pest Control,Really Hard to Set!!!,"I previously bought a similar kind of trap in Europe, which was effective (don't buy mole bait-that does not help), but I needed more to catch all moles in our garden.. This trap however does not compare to the easy one I had already. You don't just need force to set it; you need an awful lot of it! Ladies beware, using this trap is a man's job only!!!<br /><br />On handling, beware to wear gloves, so you don't touch the trap with bare hands. Moles might be sensitive to that.."
A3SP1YG32IX6IH,B00004RAMY,Pest Control,functional,not really as out of sight as it advertises.  once i set it it looked just as dangerous to my dog as any other mole trap.
AKE828ANKSJIS,B00004RAMY,Pest Control,Simply the best!,"Forget everything else and just use this simple product to kill your moles. Getting rid of their food source or trying to chase them away through other ways just will NOT work. You have to kill them! I bought a new home with 5 acres to mow. There were so many mounds and tunnels it looked like I had over a hundred moles in there. You literally could not step anywhere without stepping on a tunnel. I tried everything while the simplest and cheapest way were these traps. Don't make the same mistake I did trying to kill grubs and using spore etc, etc,---just get these traps and use em and your done. I put 4 of these traps on 5 acres and in three weeks I got 5 moles and that was all I had! Moles can tunnel up to 80 feet in one day. that is why it looks like there must be hundreds of moles. It has been 2 years now and you can't tell there was ever a mole problem here."
A2DO19B6LDFDYI,B00004RAMY,Pest Control,the only one that works,"I have a big yard with sandy-clay soil,pretty soft ground in sc.the moles used to be a big problem.spent aproximely a month buying traps,seeing how this moles destroyed my yard with no results.I will save you time:trapline and cinch traps are good products but don't work.the moles feel the trap inside the tunnel,it's a no go.loop traps work somehow,but after many trips I realized that they are way too wide for the mole.I ended up buying this one.I own and used 2 trapline,2 cinchtrap,2 choke mole nash trap and only one victor out of sight.so far I caught 2 moles and guess what,both with the victor out of sight.the last one I caught I set the 2 trapline first in the beginning of the run,the cinch after that,the choke,and then the victor and then the chocke.went to check 2 hours later.found the tunnel deviating both the traplines and the cinch,tripped the chocke one...I knew that after the fence the victor had to do the trick...and I was right.my second one with the same trap!.I own all kinds of traps but only this one had work twice and fast.the secret?I believe is the fact that is not as wide as other traps,the trigger is very sensitive,the blades are curvy and push the animal inwards when closed...very fast and strongly...any trap that goes inside the tunnel is doomed to fail in my yard.the moles feel it and avoid it alltogether.the choke is fine idea,just too wide and won't catch the thing that probably stays in between the choke while it closes...this is my story.don't spend 80 dollars like me.buy one of this,find the run that goes straight around your fence or house,set it on top of the tunnel,don't dig nothing,just spade a slot where the blades will sit,press the tongue-trigger in the middle and enjoy the sweet revenge.I just wanted to share my experience.I have 7 mole traps that don't work.save yourself some money."
A1LW5RIRK9YFCN,B00004RAMY,Pest Control,Caution - Safety loop maybe faulty,"I received the traps that I ordered and was glad that I had watched several videos on setting them as there is absolutely nothing in the box that really helps figure out how to set the trap effectively.  I am fairly literate when it comes to reading instructions and therefore, I consider the enclosed instructions only fair.  You can figure it out but that is exactly what you have to do is there is nothing in the illustrations that is all that helpful.<br /><br />So far I have not been successful in actually trapping a mole but still trying.  However, I am writing this review to caution the reader of something that could have been disastrous to me from using this device.  As I was checking one of the traps, I decided to move it so I set the safety loop over the bar as it is designed to be done.  AS I moved the trap, and I am still not sure what happened, the device sprung and instead of the safety catch stopping the action, it actually came off with great velocity hitting me in the forehead about 2 inches from my eye.  The wound is small but none the less, hurt like crazy and bled profusely.  I hate to think of it hitting me in the eye or mouth!  As I said, I don't know really what happened but still have not found the safety catch - maybe a mole will return it!  Be careful and I suggest wearing safety glasses when setting."
A2X663MMJ0XYKQ,B000DZKKK2,Brownies,awesome brownies - pancake mix is really good too!,"i have tried 3 pamela's products:  the brownie mix, the pancake mix and the bread mix.  first the brownies -- best i've ever tasted - i'm addicted to these things!  i tried doing the applesauce substituted for oil and i don't recommend that - the brownies were too dry.  the oil recipe is definitely the best -- also substituting espresso for water was yummy -- the pancake mix is really good too.  i've made the pancakes and the waffles - the waffles are the best i've ever tasted, with or without gluten.  my co-worker used the pancake mix as a substitute in a regular recipe that called for all-purpose flour and said it worked great.  finally, the bread - my friend made me a loaf of bread in her bread machine and it was pretty good --not dry like most gluten-free products.  the only thing was that when i tried to toast it, the bread remains moist - it won't toast!  weird...anyway, i recommend all three products and buying them off amazon will save you $1.50 - $2.00 off the package price at the supermarket!  A++++ on these products!<br /><br />karissa, texas"
AO47QV9TJVQZ,B000DZKKK2,Brownies,Awesome!,"Just recently found out I have a wheat allergy and we so excited to have something fun to eat again! These were awesome, moist and chewy, I topped them off with some raspberry jam and was in heaven! These will totally be a staple in my gluten free cupboard! Don't forget to visit Pamela's website too there are tons of recipes so you don't ever feel like you're missing out again."
A1SLXB9BNDHO4V,B000DZKKK2,Brownies,Too good.,"Watch out, these brownies will make you gain weight.  The fudgy ones are especially great.  Easy to make."
A2OWCGSE0CGJGW,B000DZKKK2,Brownies,Great tasting!,I usually don't like brownie mixes at all and won't buy them.  We bought this product to take to a picnic since we were certain there would be no gluten free desserts there for my kids.  I was surprised at how good these brownies tasted!  These were the best brownies I've ever had (other than homemade brownies that have gluten in them).
ASRL64YV1082C,B000DZKKK2,Brownies,EXTREME chocolate flavor!,"I recently was diagnosed with Celiac, and tried these brownies. I LOVE THEM! They have a bit of a gritty texture as compared to regular brownies, and they are SUPER chocolatey. It is the most intense chocolate flavor I've ever had in a brownie. But I like that kind of thing, so I love 'em! Plus, they don't have a ton of fat and they have fewer calories than non-GF brownies, and because they are so chocolatey, they satisfy me quicker than what I remember with non-GF brownies. The ingredients are all organic too, which is nice.<br /><br />Highly recommended. :)"
A3NLH2Y9E59J93,B000DZKKK2,Brownies,good!!! taste,"This brownie mix is great, we have tasted so many brands and so far Pamela's products (brownie mix, bread mix, pancake mix, and chocolate chip cookies) are the best, I really recommend this items!!"
A1REUVV0JG6S1F,B000DZKKK2,Brownies,Good and easy brownie mix,"I usually use two packages of the mix and bake the mix in a 9 X 13 cake pan.  It is easy to mix up and can be frozen for eating later on.  Of course, they must be refrigerated but travel well for on-the-road meals.  I highly recommend this mix to the chocaholics out there!"
A3JI2PY1C37GN4,B000DZKKK2,Brownies,AWESOME BROWNIE MIX!!!!!!!!!,"This is my absolute favorite gluten free baking mix. You ""must"" add in the suggested ""extras"" to make the best brownies: 1/2 c sour cream, 1/2 c chocolate chips or chunks. Sometimes takes longer to bake also, so dont overbake, but worth the time/wait! Those who can eat gluten fight over these brownies with me! :-)"
A10TN1JAVPHKWR,B000DZKKK2,Brownies,Excellent WF/GF brownie mix!,"We've eaten Pamela's Brownie mix for years.  My kids actually prefer it now to wheat brownies. And now at Amazon, buying by the case AND via autoship, its the best price I've ever found!"
A3UHTZP614FLMF,B000DZKKK2,Brownies,Not quite as advertised,"The ingredients shown on Pamela's website did not show any corn in the mix.  The package lists corn derivatives in the mix.  My grandson is allergic to corn, so this is a problem."
A3TU7BHW9GHSPR,B000DZKKK2,Brownies,Brownie mix -- Nothing to write home about,"I tried Pamela's Brownie Mix on the recommendation of a relative with celiac, about a year after I was diagnosed.  I was pretty disappointed; although moist with a very brownie-like texture, there is an aftertaste I didn't like that I notice in many GF baking mixes.  Also I agree with the comment about them tasting carob-y instead of chocolatey.  My non-GF family & friends said they were ""weird"" and ""different"".  Not terrible, but after I tasted one, I did not want another.  I'm sticking with the flourless brownie recipe I've been using; at least my family likes them."
A2VA1CSQ74IKXP,B000DZKKK2,Brownies,"not ""chocolatey"" enough for me","Not bad but I found it has more of a ""carob"" flavor than the rich chocolate taste of the Gluten Free Pantry Chocolate Truffle Brownie mix.  I am a chocolate-lover and this product was a disappointment to my taste buds.  I tried it because I love Pamela's baking mix.  I went back to the Chocolate Truffle Brownie Mix - far superior taste and texture."
A36Z5NGBSMSPDX,B000DZKKK2,Brownies,THE best brownies...,"If these brownies are gluten free, than I shall forever eat gluten free!  They are better than brownies containing gluten.  I have made them for parties and everyone always raves over them.  I even have had some family members act concerned that I would let my kids eat these brownies since they are suppose to eat only gf foods...little did they know the brownies are gf!  My skeptical friends and relatives who love to make fun of my different recipes (they don't really get it) cannot believe these brownies are gluten free.  THE best - the simplest terms in which to describe them!"
A3M0NVYTW4NUX6,B000DZKKK2,Brownies,Delicious and very tasty!,This is one of the best gluten-free brownies that are just as good as or even better than the brownies that are made from wheat. Excellent treat for people who cannot tolerance gluten. A must buy for the gluten sensitive person
A6Z35QL8IZG1J,B000DZKKK2,Brownies,great product!,I bought several baking goods from Pamela's and all of them are really good!! It shows that healthy doesn't have to taste bad.
A3BSPXD2A2UQ2T,B000DZKKK2,Brownies,Suprisingly GOOD,"I initially purchased a package of this brownie mix from Walmart; it was on clearance. For years, I had no idea why I was always sick. One of the outstanding food problems was chocolate. Consequently, I did not eat it. I was not sad, but every now and again I would want to have a bite of it. It couldn't be too chocolately; it had to be more on the lines of a milk chocolate flavor. Anyway, I made these brownies tonight. Since I like cake-like brownies (not such a concentrated chocolate flavor), I made some changes. I did not use the recipe on the package. In place of the listed 1/2 cup of water, I used 1/2 cup of milk. I also added 1/4 cup of water. I like cooked pecans, so I added slightly chopped pecans in the batter and some whole pecans on top. The result was really good brownies. I like the melted chunks of chocolate in brownies. My brownies were no where close to gritty. This may be due to the fact that I used milk (lactose-free) in place of the main water ingredient. Will buy again and use for events. It won't even be necessary to tell others it is gluten free until AFTER they've said how good they are. (smile)"
A2W6NRPTHUBS4L,B000DZKKK2,Brownies,Wow!,"I've had some gluten free foods that were terrible, but this is not one of them! These are amazing. My 8 y/o daughter has recently been put on a gluten free diet by her doctor for gluten intolerance (testing for Celiac also) and she was upset that she couldn't have ""anything worth eating"" anymore. I made her these brownies, and she said they were better than my recipe (which was a wheat based brownie)! Along with food intolerances she has high-functioning autism so she is very picky about textures, gritty food bothers her. I noticed a tiny texture difference from the wheat brownies but she gobbled them up anyway, they were THAT good. I made the ""original"" style, and it came out moist, soft, and just gooey enough but not undercooked. I like them better than wheat brownies, because you can cut these while they're still somewhat hot and they don't crumble! Getting them out of the pan hot is a trick but I only broke one brownie doing it. Even my husband, who can have all the gluten he likes, loved them."
A2CVJHRYDR2APU,B000DZKKK2,Brownies,Best gluten-free anything!,"These brownies are a hit every time I take them to an event.  Everyone is always surprised that they are gluten-free. With a bit of gooey, chocolate icing, they're extremely decadent!"
AG8K92N37MT27,B000DZKKK2,Brownies,Yummy Yummy Yummy,"Okay, when you try to go gluten or wheat free there are many things that you miss.  A nice fresh loaf of bread happens to be number one, but a close second is a wonderful pan of moist brownies.  The sad thing is that many gluten-free mixes end up with products that are coarse and dry...and, believe me, I've tried many.<br /><br />This one, however, is fabulous.  You'd never know it was gluten free.  In fact, if you make it for people who aren't going gluten free, they'll never know.  But why do that?  They can have their regular old brownies and you can have these...all for yourself.<br /><br />Easy to make.  Moist.  Nice texture.  They don't even need frosting.  Just sprinkle some powdered sugar on top if you like (if you sprinkle it through a doily it will make a pattern for fancy events).  I've also added nuts to this mix, such as almonds, walnuts, and even brazil nuts.<br /><br />Simply heaven."
A3J3T04O95XU4Y,B000DZKKK2,Brownies,Amazing brownies,Superb! These are amazingly good. I'd eat them even if I could eat regular wheat flour based brownies. The egg free option is superb too which is also important to me.
AAFIARQ0LLY96,B000DZKKK2,Brownies,Love this!,"Pamela's chocolate brownie mix is my favorite GF brownies to date. Very chocolatey with chunks of chocolate throughout. They are easy to mix, and a fast treat."
A2NV6EVUDPV0OP,B000DZKKK2,Brownies,How many delicious versions can you make from one brownie mix?,"Several decadent ones. And all the recipes are on each bag. Rave reviews from all my non-celiac friends. Excellent case price from Amazon versus any store (Whole Foods/Sprouts/Market Street/Central Market) where I can purchase in North Central Texas. An also outstanding alternative (if you want less decadent, more cake like, but also like the ""real thing"") is the Namaste Chocolate or Namaste Blonde Brownie mixes, both available by the case at a great price from Amazon. Everything Pamela's and everything Namaste I have tried have been excellent, this coming from someone who used to bake from scratch."
AX56NP6TLYN56,B000DZKKK2,Brownies,Excellent flavor and good price,"I order these on a yearly basis for my gluten-intolerant girlfriend.<br /><br />Pros:<br />She loves these, which can be tough to do because she still remembers her pre-gluten-free days<br />They are easy to make (although she has me make them most of the time because I never over mix them, her's always have a cake consistency)<br />Well priced on Amazon, unlike in most stores<br /><br />The girlfriend is so impressed with Pamela's products, she has subscribed to the monthly newsletter and received countless recipes we love (e.g., gluten-free crepes)."
A2HDH7ROXCW6XJ,B000DZKKK2,Brownies,I love these!,I bought these in our supermarket on a whim one day.  I love them.  I have had digestive issues since childhood.  These taste great.  They dont make me feel sick.  I can have my cookie fix without feeling compelled to eat all of them.  My supermarket stopped carrying them so I bought the six pack.  I make them about once a month so the mixes will be used long before they expire.
A3ESQAU2PEKN8Z,B000DZKKK2,Brownies,Fabulous!,"Note, the back of the package gives you options as to what you can add to the mix.  There is a cake-like optin, fudgy, non-oil, etc...  I used the ""fudgy"" recipe and it was FABULOUS!  They had a wonderful flavor.  I got them on a whim, suspecting one of my children may have a problem with gluten.  Even if he tests ok, I will buy these again, I actually prefer in some ways to the Duncan Hines brand I normally use.  My son has eaten them up!  We do not notice any aftertaste (which has been mentioned in other reviews).  Maybe they used a different recipe than fudgy?  I actually did notice the chocolate had a very rich taste, like they used a high quality coco powder."
A1O9BEDVTRI5JI,B000DZKKK2,Brownies,"Pricey, but yummy","While this mix is pretty pricey to end up with a small pan of brownies, they do have a great taste!  I love that they have alternative recipes on the package.  We have egg allergies, so I use the egg-free recipe.  I have to cook it for significantly longer than the recipe states, (10+ mins.), and still the brownies are pretty gooey and don't hold together.  OK to eat at home, but not good enough to take anywhere.  Again, they taste great, especially for a chocolate and sweets deprived pregnant woman :)"
A2YIQM399JDX89,B000DZKKK2,Brownies,Delicious in all ways!,"Pamela's brownie mix does everything I want it to do.  Pamela""s prcoducts now replace all my previous baking products and even my grandchildren love them.  Great consistency and value."
AWM7Z8HGJMLRD,B000DZKKK2,Brownies,There's only one problem.....,"And that is the weight I will gain from eating too many of these scrumptious brownies!  I used the fudgiest brownie recipe with just oil and water, followed the directions to bake them for 18 minutes and got moist, chocolatey delicious brownies.  This is my first Pamela's product...next I'm going to try the corn bread!"
